id,vpiddt,vpidprev,nm
400605006,2005-08-11,3498511000001106,Tramazoline 120micrograms/dose / Dexamethasone 20micrograms/dose nasal spray
36066711000001102,2018-10-30,320441009,Fenoterol 100micrograms/dose / Ipratropium bromide 40micrograms/dose breath actuated inhaler
38897611000001100,2020-08-19,320277000,Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler
38897511000001104,2020-08-19,320279002,Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler
38897411000001103,2020-08-19,320280004,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler
35926311000001100,2018-10-22,320661006,Sodium cromoglicate 1mg/dose / Salbutamol 100micrograms/dose inhaler
35936211000001105,2018-10-22,320545002,Salbutamol 100micrograms/dose / Beclometasone 50micrograms/dose inhaler
35912011000001109,2018-10-19,134499006,Budesonide 100micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler
38896811000001103,2020-08-19,134498003,Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler
35936311000001102,2018-10-22,320442002,Salbutamol 100micrograms/dose / Ipratropium 20micrograms/dose inhaler
35926411000001107,2018-10-22,320660007,Sodium cromoglicate 1mg/dose / Salbutamol 100micrograms/dose inhaler with spacer
35369211000001101,2018-04-18,333552007,Diphtheria / Tetanus vaccine (adsorbed) for adults and adolescents suspension for injection 0.5ml pre-filled syringes
36055711000001103,2018-10-29,333566002,Hepatitis B (rDNA) 20micrograms/1ml vaccine suspension for injection pre-filled syringes
36055511000001108,2018-10-29,333703006,Hepatitis A (inactivated) / Hepatitis B (rDNA) vaccine (adsorbed) suspension for injection 1ml pre-filled syringes
39715111000001101,2021-05-26,348070000,Typhoid polysaccharide 25micrograms/0.5ml vaccine solution for injection pre-filled syringes
36055411000001109,2018-10-29,333705004,Hepatitis A (inactivated) / Hepatitis B (rDNA) vaccine (adsorbed) suspension for injection 0.5ml pre-filled syringes
37055911000001102,2019-04-23,333641007,Tetanus vaccine (adsorbed) suspension for injection 0.5ml pre-filled syringes
36055611000001107,2018-10-29,351451004,"Hepatitis A vaccine (inactivated, adsorbed) suspension for injection 0.5ml pre-filled syringes"
39714111000001100,2021-05-26,406325005,"Hepatitis A vaccine (inactivated, adsorbed) suspension for injection 1ml pre-filled syringes"
39716811000001100,2021-05-26,348046004,"Influenza vaccine (split virion, inactivated) suspension for injection 0.5ml pre-filled syringes"
39716611000001104,2021-05-26,348047008,"Influenza vaccine (surface antigen, inactivated) suspension for injection 0.5ml pre-filled syringes"
39698011000001104,2021-05-26,348039008,Calcium chloride 10% solution for injection 10ml pre-filled syringes
9478811000001102,2005-08-11,4177411000001100,Tetanus immunoglobulin 250units/1ml solution for injection pre-filled syringes
35925011000001107,2018-10-22,406327002,Sodium bicarbonate 8.4% (1mmol/ml) solution for injection 50ml pre-filled syringes
35924911000001107,2018-10-22,406326006,Sodium bicarbonate 8.4% (1mmol/ml) solution for injection 10ml pre-filled syringes
39718511000001102,2021-05-26,333668007,Meningococcal C conjugate vaccine suspension for injection 0.5ml pre-filled syringes
39694311000001106,2021-05-26,333783009,"Anti-D (RHO) immunoglobulin 1,250units/1ml solution for injection pre-filled syringes"
10246811000001101,2006-04-06,333700009,Tick-borne encephalitis vaccine (inactivated) suspension for injection 0.5ml pre-filled syringes
34821011000001106,2017-10-05,349815009,Sodium citrate compound 5ml enema
14610911000001104,2008-10-30,317639003,Phosphates enema (Formula B) 128ml long tube
14611011000001107,2008-10-30,317615008,Phosphates enema (Formula B) 128ml standard tube
35902811000001100,2018-10-17,317635009,Arachis oil 130ml enema
36017711000001100,2018-10-29,330797000,Polyvinyl alcohol 1.4% eye drops 0.4ml unit dose preservative free
36043911000001100,2018-10-29,330800003,Hyetellose 0.44% eye drops 0.5ml unit dose preservative free
39710511000001100,2021-05-26,320445000,Salbutamol 2.5mg/2.5ml / Ipratropium bromide 500micrograms/2.5ml nebuliser liquid unit dose vials
35925111000001108,2018-10-22,348279006,Sodium chloride 0.9% eye drops 0.5ml unit dose preservative free
36039511000001105,2018-10-29,346548004,Lidocaine 4% / Fluorescein 0.25% eye drops 0.5ml unit dose preservative free
35933311000001106,2018-10-22,330762002,Proxymetacaine 0.5% / Fluorescein 0.25% eye drops 0.5ml unit dose preservative free
39711511000001107,2021-05-26,349394001,Fenoterol 1.25mg/4ml / Ipratropium 500micrograms/4ml nebuliser liquid unit dose vials
35935711000001106,2018-10-22,330890008,Rose bengal 1% eye drops 0.5ml unit dose preservative free
39713611000001105,2021-05-26,326186007,Diethylstilbestrol 500microgram / Lactic acid 5% pessaries
39713811000001109,2021-05-26,406279003,Glucose 20% infusion 500ml polyethylene bottles
39715811000001108,2021-05-26,333731002,Normal immunoglobulin human 3g powder and solvent for solution for injection bottles
36032711000001106,2018-10-29,333729006,Normal immunoglobulin human 6g powder and solvent for solution for infusion bottles
39715911000001103,2021-05-26,333734005,Normal immunoglobulin human 500mg powder and solvent for solution for injection bottles
39715711000001100,2021-05-26,333732009,Normal immunoglobulin human 2.5g powder and solvent for solution for injection bottles
39715611000001109,2021-05-26,333727008,Normal immunoglobulin human 10g powder and solvent for solution for injection bottles
14608211000001109,2008-10-30,316934001,Aluminium hydroxide oral suspension sugar free
39721511000001100,2021-05-26,327700001,Potassium chloride 375mg/5ml (potassium 5mmol/5ml) oral solution sugar free
36066811000001105,2018-10-30,348406003,Ferrous glycine sulfate 141mg/5ml oral solution
36071811000001105,2018-10-30,319979001,Eicosapentaenoic acid 170mg/g / Docosahexaenoic acid 115mg/g oral liquid
35370111000001105,2018-04-18,347711000,Kaolin 500mg/5ml / Calcium carbonate 250mg/5ml oral suspension sugar free
39707511000001103,2021-05-26,317359005,Kaolin light 1.5g/5ml / Codeine 5mg/5ml oral suspension sugar free
10188011000001100,2006-03-16,353273003,"Bupivacaine 12.5mg/5ml (0.25%) / Adrenaline (base) 25micrograms/5ml (1 in 200,000) solution for injection ampoules"
35894511000001101,2018-10-17,427276006,Glyceryl trinitrate 50mg/10ml solution for infusion ampoules
39716511000001103,2021-05-26,410954007,Iloprost 20micrograms/2ml nebuliser liquid ampoules
36049711000001104,2018-10-29,327524007,Iron sorbitol 100mg/2ml solution for injection ampoules
35925711000001109,2018-10-22,406328007,Sodium chloride 0.9% solution for injection 2ml ampoules
39719711000001103,2021-05-26,398634001,Water for injections 1ml ampoules
39720211000001109,2021-05-26,398751003,Water for injections 2ml ampoules
39720611000001106,2021-05-26,398703006,Water for injections 5ml ampoules
39719211000001105,2021-05-26,398684008,Water for injections 10ml ampoules
39720011000001104,2021-05-26,398784003,Water for injections 20ml ampoules
39720411000001108,2021-05-26,398645003,Water for injections 50ml ampoules
36052611000001103,2018-10-29,319403006,Glyceryl trinitrate 5mg/5ml solution for infusion ampoules
36064511000001101,2018-10-30,326127000,Ergometrine 500micrograms/1ml / Oxytocin 5units/1ml solution for injection ampoules
38894811000001105,2020-08-19,134648007,Iron dextran 100mg/2ml solution for injection ampoules
36030711000001107,2018-10-29,334084002,Neostigmine 2.5mg/1ml / Glycopyrronium bromide 500micrograms/1ml solution for injection ampoules
36020411000001103,2018-10-29,327786009,Potassium dihydrogen phosphate 13.6% (potassium 10mmol/10ml) solution for infusion 10ml ampoules
36051711000001100,2018-10-29,319401008,Glyceryl trinitrate 10mg/10ml solution for infusion ampoules
36019911000001105,2018-10-29,404885000,Potassium chloride 20% (potassium 13.3mmol/5ml) solution for infusion 5ml ampoules
39721611000001101,2021-05-26,327784007,Potassium phosphate 17.42% (potassium 20mmol/10ml) solution for infusion 10ml ampoules
36052111000001106,2018-10-29,319383008,Glyceryl trinitrate 25mg/5ml solution for infusion ampoules
36020111000001108,2018-10-29,404886004,Potassium chloride 20% (potassium 27mmol/10ml) solution for infusion 10ml ampoules
14615811000001103,2008-10-30,327796000,Haem arginate 250mg/10ml solution for infusion ampoules
35932411000001108,2018-10-22,318585008,Propranolol 160mg modified-release / Bendroflumethiazide 5mg capsules
36146311000001103,2018-11-05,347245008,"Typhoid vaccine (live, oral, strain ty21a) gastro-resistant capsules"
39722911000001101,2021-05-27,329247003,Vitamins A and D capsules BPC 1973
36067011000001101,2018-10-30,327467002,Ferrous sulfate 150mg / Folic acid 500microgram modified-release capsules
36067111000001100,2018-10-30,327448001,Ferrous sulfate 150mg modified-release capsules
409209003,2006-09-26,7528911000001109,Aprepitant 125mg capsules
409208006,2006-09-26,7529911000001101,Aprepitant 80mg capsules
400747004,2005-08-22,3514311000001100,Conjugated oestrogens 625microgram / Medroxyprogesterone 10mg tablets
400772004,2005-08-22,3514411000001107,Estradiol valerate 2mg / Medroxyprogesterone 20mg tablets
400680003,2005-08-18,3508611000001102,Ethinylestradiol 35microgram / Norethisterone 750microgram tablets
14610511000001106,2008-10-30,400613007,Ethinylestradiol 30microgram / Levonorgestrel 50microgram tablets
14610611000001105,2008-10-30,400824006,Ethinylestradiol 40microgram / Levonorgestrel 75microgram tablets
14610711000001101,2008-10-30,400585003,Ethinylestradiol 30microgram / Levonorgestrel 125microgram tablets
36052211000001100,2018-10-29,319395008,Glyceryl trinitrate 2mg modified-release buccal tablets sugar free
377414004,2017-10-05,326342007,Ethinylestradiol 35microgram / Norethisterone 1mg tablets
36067311000001103,2018-10-30,327451008,Ferrous sulfate 160mg modified-release tablets
39107411000001105,2020-10-21,327449009,Ferrous sulfate 325mg modified-release tablets
36020211000001102,2018-10-29,327704005,Potassium chloride 600mg (potassium 8mmol) modified-release tablets
36052311000001108,2018-10-29,319396009,Glyceryl trinitrate 3mg modified-release buccal tablets sugar free
36052511000001102,2018-10-29,319397000,Glyceryl trinitrate 5mg modified-release buccal tablets sugar free
36067211000001106,2018-10-30,327476009,Ferrous sulfate 160mg / Folic acid 400microgram modified-release tablets
39108811000001106,2020-10-21,327470003,Ferrous sulfate 325mg / Folic acid 350microgram modified-release tablets
377572005,2005-08-16,3462611000001106,Pseudoephedrine hydrochloride 60mg / Triprolidine 2.5mg tablets
39693411000001102,2021-05-26,318892006,Quinapril 10mg / Hydrochlorothiazide 12.5mg tablets
377360003,2005-08-09,3368911000001105,Ethinylestradiol 30microgram / Drospirenone 3mg tablets
407910005,2005-08-22,3485711000001109,Artemether 20mg / Lumefantrine 120mg tablets
39689711000001107,2021-05-26,322556006,Dipipanone 10mg / Cyclizine 30mg tablets
39689411000001101,2021-05-26,409322009,Conjugated oestrogens 625microgram / Medroxyprogesterone 5mg tablets
39111611000001101,2020-10-21,323332004,Nicotine 2mg sublingual tablets sugar free
34820211000001107,2017-10-05,329168008,Calcium lactate gluconate 2.263g / Calcium carbonate 1.75g effervescent tablets sugar free
34819911000001104,2017-10-05,329167003,Calcium lactate gluconate 930.8mg / Calcium carbonate 700mg effervescent tablets sugar free
35913011000001100,2018-10-19,318165003,Bumetanide 500microgram / Potassium chloride 573mg (potassium 7.7mmol) modified-release tablets
407915000,2005-08-09,3404611000001102,Escitalopram 10mg tablets
38752811000001109,2020-07-16,327703004,Potassium chloride 600mg / Potassium bicarbonate 400mg (total potassium 12mmol) effervescent tablets
407907003,2005-08-09,3411111000001109,Etoricoxib 60mg tablets
407908008,2005-08-09,3411211000001103,Etoricoxib 90mg tablets
407909000,2005-08-09,3411011000001108,Etoricoxib 120mg tablets
36045211000001108,2018-10-29,329713000,Ibuprofen 300mg modified-release / Codeine 20mg tablets
408616003,2005-08-22,3604211000001101,Levocetirizine 5mg tablets
39733411000001102,2021-05-27,377213008,Proguanil 25mg / Atovaquone 62.5mg tablets
35910111000001106,2018-10-19,318171009,Bendroflumethiazide 2.5mg / Potassium chloride 630mg (potassium 8.4mmol) modified-release tablets
39733311000001109,2021-05-27,324931007,Proguanil 100mg / Atovaquone 250mg tablets
39695311000001105,2021-05-26,322321008,Aspirin 500mg / Papaveretum 7.71mg dispersible tablets sugar free
36061311000001109,2018-10-30,318169009,Furosemide 20mg / Potassium chloride 750mg (potassium 10mmol) modified-release tablets
36018011000001101,2018-10-29,327690003,Potassium (potassium 6.5mmol) effervescent tablets BPC 1968
34820311000001104,2017-10-05,329183003,Sodium dihydrogen phosphate anhydrous 1.936g effervescent tablets
35910011000001105,2018-10-19,318166002,Bendroflumethiazide 2.5mg / Potassium chloride 573mg (potassium 7.7mmol) modified-release tablets
35370011000001109,2018-04-18,333343004,Potassium permanganate 400mg tablets for cutaneous solution
39693611000001104,2021-05-26,407904005,Ibuprofen 200mg / Pseudoephedrine hydrochloride 30mg tablets
39720511000001107,2021-05-26,358501001,Paracetamol 500mg / Caffeine 65mg effervescent tablets sugar free
39715211000001107,2021-05-26,317888001,Urea [13-C] 100mg soluble tablets breath test kit
409121008,2005-08-19,5322611000001103,Rosiglitazone 1mg / Metformin 500mg tablets
409122001,2005-08-19,5322711000001107,Rosiglitazone 2mg / Metformin 500mg tablets
15621411000001104,2009-06-29,409319007,Conjugated oestrogens 300microgram / Medroxyprogesterone 1.5mg modified-release tablets
39699911000001108,2021-05-26,327791005,Magnesium aspartate (magnesium 2.5mmol) tablets
409125004,2005-08-19,8175511000001106,Rosiglitazone 4mg / Metformin 1g tablets
409124000,2005-08-19,8285611000001103,Rosiglitazone 2mg / Metformin 1g tablets
419873003,2012-10-17,10925511000001108,Pioglitazone 15mg / Metformin 850mg tablets
39717911000001108,2021-05-26,420867007,Lanthanum carbonate 1g chewable tablets
36095111000001106,2018-10-31,416440003,Dexbrompheniramine 6mg / Pseudoephedrine sulfate 120mg modified-release tablets
36065311000001106,2018-10-30,400670002,Estradiol 50micrograms/24hours / Norethisterone 250micrograms/24hours transdermal patches
36565311000001108,2019-01-17,323292003,Nicotine 14mg/24hours transdermal patches
39022411000001107,2020-09-23,323293008,Nicotine 21mg/24hours transdermal patches
39024811000001103,2020-09-23,319408002,Glyceryl trinitrate 5mg/24hours transdermal patches
36051811000001108,2018-10-29,319409005,Glyceryl trinitrate 10mg/24hours transdermal patches
36051911000001103,2018-10-29,319387009,Glyceryl trinitrate 15mg/24hours transdermal patches
38897211000001102,2020-08-19,323291005,Nicotine 7mg/24hours transdermal patches
36065211000001103,2018-10-30,400547001,Estradiol 50micrograms/24hours / Norethisterone 170micrograms/24hours transdermal patches
39112811000001106,2020-10-21,323298004,Nicotine 5mg/16hours transdermal patches
